COD_INMUEBLE,NOM_SUCURSAL,NOM_BARRIO,NOM_CIUDAD,ESTRATO,TIPO_INMUEBLE,AREA,VLR_CANON,VLR_ADMINISTRACION,FECHA_CONSIGNACION,FECHA_RECONSIGNACION,FECHA_CONTRATO,COD_ESTADO_CONTRATO
200,BARRANCABERMEJA,EL RECREO,BARRANCABERMEJA,SIN ASIGNAR,CASA,76,6742016,0,30082018,,01032020,INACTIVO
201,BARRANCABERMEJA,SUBA,BOGOTA,SEIS,CASA,40,11148130,0,30082018,,01012016,VIGENTE
202,BARRANCABERMEJA,PARNASO,BARRANCABERMEJA,CUATRO,CASA,87,1301270,364802,30082018,,01042016,VIGENTE
203,BARRANCABERMEJA,LAS MARGARITAS,BARRANCABERMEJA,TRES,LOCAL,18,619080,0,31082018,,08062016,VIGENTE
204,BARRANCABERMEJA,COLOMBIA,BARRANCABERMEJA,TRES,APARTAMENTO,32,3600000,0,31082018,,01112020,VIGENTE
205,BARRANCABERMEJA,COLOMBIA,BARRANCABERMEJA,TRES,LOCAL,25,3570730,0,31082018,,01022017,INACTIVO
206,BARRANCABERMEJA,URIBE URIBE,BARRANCABERMEJA,TRES,APARTAMENTO,32,589050,0,31082018,,01022017,VIGENTE
207,BARRANCABERMEJA,EL PALMAR,BARRANCABERMEJA,CUATRO,APARTAMENTO,89,1000000,310622,31082018,,19062020,VIGENTE
208,BARRANCABERMEJA,EL PALMAR,BARRANCABERMEJA,CUATRO,LOCAL,25,1288800,310622,31082018,,27112014,INACTIVO
209,BARRANCABERMEJA,URIBE URIBE,BARRANCABERMEJA,SEIS,APARTAMENTO,90,400000,0,31082018,,15062017,VIGENTE
210,BARRANCABERMEJA,PARNASO,BARRANCABERMEJA,CINCO,APARTAMENTO,25,1000000,193000,31082018,,25022020,VIGENTE
211,BARRANCABERMEJA,PARNASO,BARRANCABERMEJA,CINCO,LOCAL,18,780800,193000,31082018,,06072017,INACTIVO
212,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,,LOCAL,21,563460,158000,31082018,,17072017,VIGENTE
213,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,,CASA,55,621604,210000,31082018,,09092017,INACTIVO
214,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,,CASA,89,827470,210000,31082018,,05022019,VIGENTE
215,BARRANCABERMEJA,SECTOR COMERCIAL,BARRANCABERMEJA,,LOCAL,21,842640,351150,31082018,,15092017,VIGENTE
216,BARRANCABERMEJA,EL RECREO,BARRANCABERMEJA,,APARTAMENTO,64,500000,168000,31082018,,19112019,INACTIVO
217,BARRANCABERMEJA,EL RECREO,BARRANCABERMEJA,,LOCAL,26,302130,168000,31082018,,01112017,INACTIVO
218,BARRANCABERMEJA,BUENOS AIRES,BARRANCABERMEJA,,LOCAL,19,1060300,110000,31082018,,30012018,VIGENTE
219,BARRANCABERMEJA,COLOMBIA,BARRANCABERMEJA,,CASA,30,520450,0,31082018,,22112017,INACTIVO
220,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,,CASA,77,696160,0,31082018,,30012018,VIGENTE
221,BARRANCABERMEJA,COLOMBIA,BARRANCABERMEJA,,APARTAMENTO,64,428400,127300,25072018,,28072018,VIGENTE
222,BARRANCABERMEJA,TORCOROMA,BARRANCABERMEJA,CINCO,LOCAL,14,811820,192000,31082018,,03032018,VIGENTE
223,BARRANCABERMEJA,EL RECREO,BARRANCABERMEJA,CUATRO,LOCAL,20,554500,95500,31082018,,13032018,INACTIVO
224,BARRANCABERMEJA,PARNASO,BARRANCABERMEJA,CINCO,LOCAL,27,2302660,666000,31082018,,06032018,VIGENTE
225,BARRANCABERMEJA,BUENOS AIRES,BARRANCABERMEJA,SEIS,LOCAL,27,847000,0,31082018,,17042018,INACTIVO
226,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,CINCO,CASA,71,767578,292000,31082018,,03042018,INACTIVO
227,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,CINCO,APARTAMENTO,61,822080,292000,31082018,,18102018,VIGENTE
228,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,CINCO,CASA,61,839640,275000,31082018,,02052018,VIGENTE
229,BARRANCABERMEJA,TORCOROMA,BARRANCABERMEJA,CINCO,CASA,70,646093,196000,31082018,,10052018,VIGENTE
230,BARRANCABERMEJA,SECTOR COMERCIAL,BARRANCABERMEJA,SEIS,LOCAL,26,1108250,242460,31052018,,05032018,INACTIVO
231,BARRANCABERMEJA,PALMIRA,BARRANCABERMEJA,TRES,APARTAMENTO,60,1071000,0,07022018,,27102018,INACTIVO
232,BUCARAMANGA,EL TEJAR,BUCARAMANGA,CINCO,APARTAMENTO,44,1453200,240000,18082018,,25102019,VIGENTE
233,BUCARAMANGA,EL TEJAR,BUCARAMANGA,CINCO,APARTAMENTO,100,1400000,240000,18082018,,01092018,INACTIVO
234,BUCARAMANGA,CAMPOHERMOSO,BUCARAMANGA,TRES,CASA,97,773850,164200,22082018,,11092018,VIGENTE
235,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,28,761600,240000,08092018,,19022019,INACTIVO
236,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,APARTAMENTO,20,910350,173000,13092018,,07112018,VIGENTE
237,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,LOCAL,10,910350,190000,13092018,,20112018,VIGENTE
238,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,CASA,54,882300,174000,13092018,,30012019,INACTIVO
239,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,77,1071000,293000,20092018,,24112018,VIGENTE
240,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,16,1031800,309000,21092018,,25102018,VIGENTE
241,BUCARAMANGA,GAITAN,BUCARAMANGA,SEIS,LOCAL,15,3185400,0,26092018,,13102018,VIGENTE
242,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,SEIS,LOCAL,30,1050000,0,26092018,,14112018,INACTIVO
243,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,93,1245600,324000,29092018,,07092019,INACTIVO
244,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,75,642600,160000,03102018,,13102018,VIGENTE
245,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,52,749700,85000,12102018,,23102018,VIGENTE
246,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,46,1300000,313400,16102018,,19102018,INACTIVO
247,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,94,726600,178000,23102018,,30012019,INACTIVO
248,BUCARAMANGA,LOS PINOS,BUCARAMANGA,CUATRO,LOCAL,14,1178100,316000,26102018,,17122018,VIGENTE
249,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,20,900000,335000,26102018,,30082019,VIGENTE
250,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,COMERCIAL,APARTAMENTO,58,1958400,377100,31102018,,15072019,VIGENTE
251,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,91,1499410,306000,08112018,,30112018,VIGENTE
252,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,72,1285210,215000,10112018,,29112018,VIGENTE
253,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,37,1071000,273000,10112018,,29112018,VIGENTE
254,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,61,807000,113000,10122018,,16122020,VIGENTE
255,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,21,900000,113000,10122018,,30012019,INACTIVO
256,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,LOCAL,10,830400,255000,10122018,17072019,19102019,VIGENTE
257,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,61,1100000,230000,16112018,,14012019,VIGENTE
258,BUCARAMANGA,CENTRO,BUCARAMANGA,TRES,CASA,35,674700,144000,19112018,,16032019,VIGENTE
259,BUCARAMANGA,LA UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,11,467100,130000,20112018,,30012019,VIGENTE
260,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,25,1038000,0,17122018,,16032019,INACTIVO
261,BUCARAMANGA,VIVEROS DE PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,59,700000,152800,24112018,,23022019,INACTIVO
262,BUCARAMANGA,LAS DELICIAS,BUCARAMANGA,SEIS,APARTAMENTO,80,300000,14000,29112018,,23032019,INACTIVO
263,BUCARAMANGA,GARCIA ROVIRA,BUCARAMANGA,TRES,LOCAL,28,440000,0,27122018,,28022019,VIGENTE
264,BUCARAMANGA,CAÑAVERA,FLORIDABLANCA,TRES,CASA,44,809640,185000,28122018,,24012019,INACTIVO
265,BUCARAMANGA,LOS PINOS,BUCARAMANGA,CINCO,CASA,76,1816500,0,29122018,,25052019,VIGENTE
266,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,APARTAMENTO,66,3114000,182800,02012019,15012019,10052019,VIGENTE
267,BUCARAMANGA,TEJAR MODERNO,BUCARAMANGA,TRES,APARTAMENTO,76,768120,174000,04022019,,30052019,VIGENTE
268,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,CINCO,LOCAL,28,1500000,0,04012019,,27112020,VIGENTE
269,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,CINCO,LOCAL,17,1700000,0,04012019,,16052019,INACTIVO
270,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,CINCO,LOCAL,26,1700000,0,04012019,,16052019,INACTIVO
271,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,SEIS,CASA,44,1207102,292898,30112018,,03122020,PRE
272,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,61,850000,222000,03122018,19022020,22022020,VIGENTE
273,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,SEIS,LOCAL,30,544000,0,04122018,,19122019,VIGENTE
274,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,LOCAL,14,870000,275000,06072018,,24102020,VIGENTE
275,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,92,882300,275000,06072018,,26012019,INACTIVO
276,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,27,830400,152000,07072018,,20022019,VIGENTE
277,BUCARAMANGA,ABADIAS,FLORIDABLANCA,CINCO,CASA,79,680000,192000,10072018,,10072020,VIGENTE
278,BUCARAMANGA,ABADIAS,FLORIDABLANCA,CINCO,LOCAL,27,773850,192000,10072018,,29092018,INACTIVO
279,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,79,589050,117000,13072018,,09082018,VIGENTE
280,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,CASA,59,500000,136000,03082018,,16092020,VIGENTE
281,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,LOCAL,21,505580,136000,03082018,,30112018,INACTIVO
282,BUCARAMANGA,GRANJAS DE PROVENZA,BUCARAMANGA,CUATRO,LOCAL,22,728280,149000,03082018,,10112018,VIGENTE
283,BUCARAMANGA,ALARCON,BUCARAMANGA,CUATRO,LOCAL,11,642600,166000,29082018,,11092018,VIGENTE
284,BUCARAMANGA,EL PRADO,BUCARAMANGA,SEIS,LOCAL,12,1571220,332000,29082018,,19122018,VIGENTE
285,BUCARAMANGA,LA VICTORIA,BUCARAMANGA,CUATRO,LOCAL,27,570000,0,17072018,,06062019,VIGENTE
286,BUCARAMANGA,LA VICTORIA,BUCARAMANGA,CUATRO,CASA,89,630000,0,17072018,,30072018,INACTIVO
287,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,24,514000,236000,19072018,,30082018,VIGENTE
288,BUCARAMANGA,TERRAZAS,BUCARAMANGA,CUATRO,CASA,30,1857240,0,19072018,,20102018,VIGENTE
289,BUCARAMANGA,SAN MARTIN,BUCARAMANGA,TRES,LOCAL,11,677810,159000,19072018,,16012019,VIGENTE
290,BUCARAMANGA,CAMPOHERMOSO,BUCARAMANGA,SEIS,CASA,38,800000,25200,08082018,,01072020,VIGENTE
291,BUCARAMANGA,CAMPOHERMOSO,BUCARAMANGA,SEIS,APARTAMENTO,72,560000,25200,08082018,,21052019,INACTIVO
292,BUCARAMANGA,CAMPOHERMOSO,BUCARAMANGA,SEIS,CASA,70,949170,37200,08082018,,19102018,VIGENTE
293,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,LOCAL,18,619080,149000,19072018,,23112018,VIGENTE
294,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,12,1079530,313400,25072018,,28072018,VIGENTE
295,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,38,2225600,0,26072018,,30072018,INACTIVO
296,BUCARAMANGA,TAJAMAR,BUCARAMANGA,CUATRO,LOCAL,10,771120,250000,11082018,,01122018,VIGENTE
297,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,99,963909,0,02012009,,28022018,VIGENTE
298,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,100,797940,0,02012009,,17012009,INACTIVO
299,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,24,1106780,0,02012009,,29032014,INACTIVO
300,BUCARAMANGA,ASTURIAS,BUCARAMANGA,TRES,LOCAL,17,533850,0,04042009,,05032015,INACTIVO
301,BUCARAMANGA,ASTURIAS,BUCARAMANGA,TRES,LOCAL,23,535500,0,04042009,,21082018,VIGENTE
302,BUCARAMANGA,ASTURIAS,BUCARAMANGA,TRES,APARTAMENTO,39,587640,0,04042009,,01032016,INACTIVO
303,BUCARAMANGA,ASTURIAS,BUCARAMANGA,TRES,CASA,80,410370,0,04042009,,16052009,INACTIVO
304,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,CASA,81,1689640,0,04022008,,01022008,VIGENTE
305,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,62,959730,80000,07022008,,01022015,INACTIVO
306,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,58,820740,80000,07022008,,07032009,INACTIVO
307,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,28,1059080,80000,07022008,,09062017,VIGENTE
308,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,91,929827,61000,09022008,,21122010,VIGENTE
309,BUCARAMANGA,SAN PIO,BUCARAMANGA,SEIS,CASA,72,5355004,0,11072008,,09122008,VIGENTE
310,BUCARAMANGA,SAN PIO,BUCARAMANGA,SEIS,CASA,65,3576360,0,11072008,,09122008,INACTIVO
311,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,80,1189890,426150,25072008,,23062009,VIGENTE
312,BUCARAMANGA,MODELO,BUCARAMANGA,SEIS,APARTAMENTO,37,2882730,0,07012009,,16072011,INACTIVO
313,BUCARAMANGA,MODELO,BUCARAMANGA,SEIS,APARTAMENTO,99,2065870,0,07012009,,16072011,INACTIVO
314,BUCARAMANGA,MODELO,BUCARAMANGA,SEIS,APARTAMENTO,63,3322500,0,07012009,,16102016,INACTIVO
315,BUCARAMANGA,MODELO,BUCARAMANGA,SEIS,LOCAL,18,1579880,0,07012009,,11022009,INACTIVO
316,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,92,700250,199700,13042009,,14082010,VIGENTE
317,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,LOCAL,15,778500,124000,15042009,,12022019,VIGENTE
318,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,CASA,79,545800,124000,15042009,,23052009,INACTIVO
319,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,22,822690,124000,15042009,,03092015,INACTIVO
320,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,LOCAL,19,678780,124000,15042009,,18082012,INACTIVO
321,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,32,1141800,385000,16042009,,11102019,VIGENTE
322,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,27,1458190,385000,16042009,,18072009,INACTIVO
323,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,LOCAL,27,485000,175000,16042009,,08092020,VIGENTE
324,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,CASA,80,570000,175000,16042009,,18042019,INACTIVO
325,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,CASA,22,550000,175000,16042009,,28022018,INACTIVO
326,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,CASA,75,733920,175000,16042009,,30072015,INACTIVO
327,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,CASA,55,437200,175000,16042009,,24042009,INACTIVO
328,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,LOCAL,30,643130,124000,25072008,,15122011,INACTIVO
329,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,88,846180,124000,25072008,,12072013,INACTIVO
330,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,97,578780,124000,25072008,,24102009,INACTIVO
331,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,12,539760,275000,29072008,,26012019,VIGENTE
332,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,64,971930,275000,29072008,,02082008,INACTIVO
333,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,APARTAMENTO,83,410000,0,31072008,,30052016,INACTIVO
334,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,17,389630,0,31072008,,15042013,INACTIVO
335,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,CASA,79,738750,0,14012009,,26072011,VIGENTE
336,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,LOCAL,16,865380,0,14012009,,23022009,INACTIVO
337,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,20,941770,153000,23042009,,24082012,INACTIVO
338,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,28,891230,153000,23042009,,24082012,INACTIVO
339,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,12,1002070,153000,23042009,,06022016,VIGENTE
340,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,76,800000,153000,23042009,,08072011,INACTIVO
341,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,68,736630,153000,23042009,,22052009,INACTIVO
342,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,CASA,38,857750,0,16022008,16012019,17082010,INACTIVO
343,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,22,927670,304000,16022008,,01052010,INACTIVO
344,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,91,898880,304000,16022008,,20102016,INACTIVO
345,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,38,963900,304000,16022008,,22032018,VIGENTE
346,BUCARAMANGA,TAJAMAR,BUCARAMANGA,CUATRO,CASA,51,954500,271000,26022008,,24012013,INACTIVO
347,BUCARAMANGA,TAJAMAR,BUCARAMANGA,CUATRO,APARTAMENTO,84,1003330,271000,26022008,,30112017,VIGENTE
348,BUCARAMANGA,TAJAMAR,BUCARAMANGA,CUATRO,LOCAL,16,749130,271000,26022008,,15052010,INACTIVO
349,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,18,2261420,506000,31072008,,26082011,INACTIVO
350,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,36,788880,250200,15012009,,01022009,VIGENTE
351,BUCARAMANGA,CONUCOS,BUCARAMANGA,,APARTAMENTO,41,770000,287000,28042009,09072020,30112020,VIGENTE
352,BUCARAMANGA,CONUCOS,BUCARAMANGA,,CASA,22,700000,287000,28042009,09072020,13082014,INACTIVO
353,BUCARAMANGA,CONUCOS,BUCARAMANGA,,CASA,34,635860,287000,28042009,09072020,18122010,INACTIVO
354,BUCARAMANGA,CONUCOS,BUCARAMANGA,,CASA,58,778500,287000,28042009,09072020,28012017,INACTIVO
355,BUCARAMANGA,CONUCOS,BUCARAMANGA,,CASA,59,747390,287000,28042009,09072020,30122015,INACTIVO
356,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,LOCAL,27,850000,145000,28042009,,02062020,VIGENTE
357,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,LOCAL,12,928620,145000,28042009,,17022018,INACTIVO
358,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,APARTAMENTO,35,918710,145000,28042009,,28102013,INACTIVO
359,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,APARTAMENTO,35,717080,145000,28042009,,15092012,INACTIVO
360,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,LOCAL,27,717080,145000,28042009,,15092012,INACTIVO
361,BUCARAMANGA,CENTRO,BUCARAMANGA,,LOCAL,19,2457800,0,06032008,,12032008,VIGENTE
362,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,,LOCAL,15,728630,0,11082008,,30112017,INACTIVO
363,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,,CASA,51,696150,0,11082008,,22122018,VIGENTE
364,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,,CASA,26,611160,0,11082008,,16092008,INACTIVO
365,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,,CASA,80,733330,0,11082008,,30102012,INACTIVO
366,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,CASA,48,918710,176000,13082008,,06012011,VIGENTE
367,BUCARAMANGA,LOS PINOS,BUCARAMANGA,,CASA,32,715590,297000,21012009,,14022009,INACTIVO
368,BUCARAMANGA,LOS PINOS,BUCARAMANGA,,LOCAL,18,950860,297000,21012009,,30092011,INACTIVO
369,BUCARAMANGA,LOS PINOS,BUCARAMANGA,,APARTAMENTO,47,830000,297000,21012009,,12102018,VIGENTE
370,BUCARAMANGA,LOS PINOS,BUCARAMANGA,,LOCAL,26,812420,297000,21012009,,30092011,INACTIVO
371,BUCARAMANGA,LA AURORA,BUCARAMANGA,,LOCAL,17,900000,121000,29042009,,01052013,VIGENTE
372,BUCARAMANGA,LA AURORA,BUCARAMANGA,,LOCAL,30,736830,121000,29042009,,24082009,INACTIVO
373,BUCARAMANGA,PRADOS DEL MUTIS,BUCARAMANGA,,CASA,53,608550,0,12032008,,20032008,VIGENTE
374,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,LOCAL,11,846000,188000,14032008,,29102016,INACTIVO
375,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,APARTAMENTO,28,830400,188000,14032008,,23042019,VIGENTE
376,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,CASA,29,841090,188000,14032008,,23072010,INACTIVO
377,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,,LOCAL,25,780000,188000,14032008,,15022018,INACTIVO
378,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,,LOCAL,16,934200,0,28032018,,11072018,VIGENTE
379,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,94,654950,0,28032018,,21122009,INACTIVO
380,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,LOCAL,11,918710,157000,27032008,,18072011,VIGENTE
381,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,43,509880,157000,27032008,,01042008,INACTIVO
382,BUCARAMANGA,TEJAR MODERNO,BUCARAMANGA,CUATRO,APARTAMENTO,69,1011400,271000,27032008,,01032009,VIGENTE
383,BUCARAMANGA,CONUCOS,BUCARAMANGA,CUATRO,LOCAL,15,2718250,0,24012009,,10052011,INACTIVO
384,BUCARAMANGA,CONUCOS,BUCARAMANGA,CUATRO,CASA,69,4576280,0,24012009,,01082012,VIGENTE
385,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,16,1113848,324000,31012009,,26062018,INACTIVO
386,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,36,1457260,324000,31012009,,19042017,INACTIVO
387,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,46,1240780,324000,31012009,,04022009,INACTIVO
388,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,APARTAMENTO,45,932940,257000,06052009,,23012014,INACTIVO
389,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,97,1045720,257000,06052009,,15072016,INACTIVO
390,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,LOCAL,30,757680,257000,06052009,,21052009,INACTIVO
391,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,88,1014320,257000,06052009,,28032015,INACTIVO
392,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,LOCAL,27,850090,257000,06052009,,16072011,INACTIVO
393,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,24,963900,257000,06052009,,14112018,VIGENTE
394,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,65,608550,120000,28032008,,15042008,VIGENTE
395,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,SEIS,APARTAMENTO,81,8334040,0,28032008,,23062008,INACTIVO
396,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,27,747360,0,28032008,,18102019,VIGENTE
397,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,38,740250,0,28032008,,04112016,INACTIVO
398,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,23,693190,0,28032008,,20092013,INACTIVO
399,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,76,693190,0,28032008,,20092013,INACTIVO
400,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,18,614640,0,28032008,,23072012,INACTIVO
401,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,80,580000,0,31032008,,15082020,VIGENTE
402,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,CASA,70,517130,0,31032008,,10052008,INACTIVO
403,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,87,625000,0,31032008,,17032018,INACTIVO
404,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,16,1236000,0,01042008,,30052016,INACTIVO
